name,source,complexid,saftype,pri_add,modified,faci_dom,facility_t,b7_sc,placeid,bin,sos,segmentid,borough,created,latitude,longitude,nad83_x,nad83_y,borough_name,facility_t_name,is_test
EINSTEIN COLLEGE JACK D WEILER HOSPITAL,OTHER,4201,X,0.0,2018-12-03,1,10,23036501,1027176,2097360,1,291463,2,2016-01-05,40.849002963977306,-73.84612248160784,312.9753054098863,75.78227581640601,Bronx,Health Services,False
EINSTEIN COLLEGE PRICE CENTER FOR GENETIC AND TRANSLATIONAL MEDICINE AND BLOCK RESEARCH PAVILION,OTHER,419,X,5150562.0,2019-07-26,7,2,23036512,1027177,2097549,1,188975,2,2016-01-05,40.85175837122228,-73.8459276849953,312.9911936674847,76.08829281140048,Bronx,Education Facility,True
EINSTEIN COLLEGE RHINELANDER RESIDENCE HALL,OTHER,0,X,2051867.0,2021-03-04,7,2,23036515,1027178,2047112,1,326235,2,2016-01-05,40.85602063380788,-73.84130772929669,313.3799031937672,76.56231301605263,Bronx,Education Facility,False
EINSTEIN COLLEGE FALK RECREATION CENTER,OTHER,419,X,5179944.0,2019-07-26,7,4,23036517,1027179,2097570,1,87120,2,2016-01-05,40.852277267349194,-73.844938925201,313.0744665354262,76.14606338562285,Bronx,Recreational Facility,True
EINSTEIN COLLEGE EASTCHESTER ROAD RESIDENCE COMPLEX,OTHER,419,,0.0,2019-07-26,5,1,,1027181,0,1,87120,2,2016-01-05,40.85262031530584,-73.84447989011925,313.1131056640716,76.18422751072193,Bronx,Residential,True
EINSTEIN COLLEGE VAN ETTEN BUILDING,OTHER,419,,5150561.0,2019-07-26,7,2,,1027182,2120051,1,290041,2,2016-01-05,40.85275271409989,-73.84638265357316,312.9526358548028,76.19864729985763,Bronx,Education Facility,True
GLENWOOD MASON SUPPLY,OTHER,0,,3268355.0,2019-09-13,2,7,,1027188,3337361,2,41806,3,2016-01-06,40.63449659470183,-73.93672491901803,305.3523499458631,51.95222516656567,Brooklyn,Commercial,False
PRINTING HOUSE SQUARE,DCP,0,N,0.0,2019-07-05,1,13,12929501,1027208,0,2,273593,1,2016-01-13,40.711821233683445,-74.00573073927649,299.51514174095524,60.53700308194026,Manhattan,Miscellaneous,False
HIGH LINE GANSEVORT ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027228,0,1,32013,1,2016-01-21,40.73950925465891,-74.00824109847768,299.30330513381733,63.61172152012141,Manhattan,Recreational Facility,False
HIGH LINE W 14 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027229,0,1,236865,1,2016-01-21,40.74186833073262,-74.00781315738801,299.3394745900331,63.87368961452196,Manhattan,Recreational Facility,True
HIGH LINE W 16 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027230,0,1,236881,1,2016-01-21,40.743339255256636,-74.0070104798126,299.4072835093465,64.03702760211813,Manhattan,Recreational Facility,False
HIGH LINE W 18 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027231,0,1,236929,1,2016-01-21,40.74479751333427,-74.0069122510525,299.4155927135254,64.19896411251246,Manhattan,Recreational Facility,False
HIGH LINE W 20 ST ENTRANCE,OTHER,0,,0.0,2020-08-24,1,4,,1027232,0,1,236948,1,2016-01-21,40.74598448570319,-74.0061269682184,299.48192566716324,64.33077053739444,Manhattan,Recreational Facility,True
HIGH LINE W 23 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027233,0,1,236964,1,2016-01-21,40.747851914695936,-74.00479207928726,299.5946775906075,64.53813852440977,Manhattan,Recreational Facility,False
HIGH LINE W 26 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027234,0,2,236980,1,2016-01-21,40.749855923941155,-74.00331033056406,299.7198263941703,64.76067483159653,Manhattan,Recreational Facility,False
HIGH LINE W 28 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027235,0,1,236996,1,2016-01-21,40.751031432908505,-74.00247742411685,299.7901706935297,64.89121097126873,Manhattan,Recreational Facility,False
HIGH LINE W 30 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027236,0,1,237006,1,2016-01-21,40.75229020700948,-74.00198364308606,299.8318739141198,65.03099486244804,Manhattan,Recreational Facility,True
HIGH LINE 11 AVE ENTRANCE,OTHER,0,,0.0,2021-12-06,1,4,,1027237,0,1,338196,1,2016-01-21,40.753475919520895,-74.00386154810782,299.6732926964893,65.16267175105583,Manhattan,Recreational Facility,False
HIGH LINE W 34 ST ENTRANCE,OTHER,0,,0.0,2016-01-21,1,4,,1027238,0,1,294814,1,2016-01-21,40.75630902320231,-74.00367591118462,299.68898245457996,65.4772830863006,Manhattan,Recreational Facility,False
CENTER FOR ARCHITECTURE,OTHER,0,,5169594.0,2016-01-28,1,7,,1027248,1008642,1,265023,1,2016-01-27,40.72875343622686,-73.99862182897986,300.1158165548878,62.41727534042364,Manhattan,Commercial,True
BROOKLYN MASONIC TEMPLE,OTHER,0,,3075037.0,2016-01-29,1,13,,1027268,3059118,1,30166,3,2016-01-29,40.688073819620946,-73.96958920396358,302.57002444168535,57.90033772402815,Brooklyn,Miscellaneous,False
RIKERS ISLAND VISIT CONTROL BUILDING,OTHER,1398,,0.0,2016-02-01,12,11,,1027288,0,1,187690,2,2016-02-01,40.78853817800855,-73.88455436299574,309.7433401842091,69.06270711663687,Bronx,Public Safety,False
BRONX PSYCHIATRIC CENTER ELECTRIC SUBSTATION,OTHER,0,X,0.0,2017-06-20,1,10,21543708,1027289,2128215,1,108294,2,2016-02-01,40.84786703936798,-73.84105976133333,313.40245407702946,75.65689366895192,Bronx,Health Services,True
BRONX PSYCHIATRIC CENTER HORIZON HOUSE / HAVEN HOUSE,OTHER,0,X,5169679.0,2017-07-17,1,10,21543706,1027290,2127414,2,107345,2,2016-02-01,40.84481384784136,-73.83946948633772,313.5371795050422,75.31808141167934,Bronx,Health Services,False
BRONX PSYCHIATRIC CENTER TRANSITIONAL LIVING RESIDENCE,OTHER,0,X,5169680.0,2017-07-17,1,10,21543703,1027291,2127415,2,107345,2,2016-02-01,40.84436211038968,-73.83911987593987,313.56675479652756,75.26797009062511,Bronx,Health Services,False
BRONX PSYCHIATRIC CENTER STUDIO APARTMENTS,OTHER,0,X,5169681.0,2017-07-17,1,10,21543707,1027292,2127416,2,107345,2,2016-02-01,40.8439864227074,-73.83864402262044,313.6069613271263,75.22632381539486,Bronx,Health Services,False
BRONX PSYCHIATRIC CENTER NEW YORK CITY CHILDRENS CENTER,OTHER,0,X,5169682.0,2016-08-31,1,10,21543702,1027293,2096969,1,121325,2,2016-02-01,40.84646681609056,-73.83844257759314,313.62344167879604,75.50180265677815,Bronx,Health Services,False
BRONX PSYCHIATRIC CENTER CENTRAL SERVICES BUILDING,OTHER,0,X,5169683.0,2020-03-16,1,10,21543704,1027294,2127417,2,108293,2,2016-02-01,40.84728025843421,-73.84001631625124,313.49056430536217,75.59189183402293,Bronx,Health Services,True
BRONX PSYCHIATRIC CENTER ADULT FACILITY,OTHER,0,X,0.0,2016-08-31,1,10,21543705,1027295,2096968,2,108293,2,2016-02-01,40.84865528401215,-73.83948768671036,313.5348629581445,75.74466996419116,Bronx,Health Services,False
MANHATTAN COLLEGE RLC PARKING,OTHER,402,,0.0,2021-03-04,7,2,,1027296,0,2,326187,2,2016-02-02,40.88593995613773,-73.90107849290276,308.33644110012864,79.87745991524424,Bronx,Education Facility,False
FRIENDSHIP BAPTIST CHURCH,OTHER,0,,3067559.0,2016-02-02,1,9,,1027297,3053912,2,29678,3,2016-02-02,40.67946482331468,-73.95025721392815,304.2047063032426,56.94507822070907,Brooklyn,Religious Institution,True
OHOLEI TORAH MESIVTA HIGH SCHOOL,OTHER,0,,3046977.0,2016-02-02,6,2,,1027298,3038370,1,43056,3,2016-02-02,40.66415595384291,-73.9369202015086,305.33345764847047,55.24579595086985,Brooklyn,Education Facility,True
RICHMOND COUNTY CLERK,OTHER,0,,5000122.0,2016-02-02,7,8,,1027299,5000085,2,16385,5,2016-02-02,40.64294785326674,-74.07718285681084,293.47068489057875,52.891654083179155,Staten Island,Government Facility (non public safety),False
RICHMOND COUNTY SUPREME COURT CENTRAL AV,OTHER,0,,5167926.0,2016-02-08,2,8,,1027300,5151735,2,16384,5,2016-02-02,40.640953521925,-74.07721516716214,293.467756622899,52.67019220340541,Staten Island,Government Facility (non public safety),False
WHITEHALL CLUB & HEALTH SPA,OTHER,0,,2098812.0,2016-02-03,6,7,,1027301,2085773,2,73218,2,2016-02-03,40.8857880382964,-73.91396964115005,307.2499990966132,79.85944233652003,Bronx,Commercial,False
NYC SCHOOL CONSTRUCTION AUTHORITY,OTHER,0,,4456.0,2016-02-04,1,8,,1027302,4003533,2,67225,4,2016-02-04,40.744656953036134,-73.93601102261862,305.4038081800075,64.18530602569292,Queens,Government Facility (non public safety),False
LIVING WORD CHRISTIAN CHURCH,OTHER,0,,2040716.0,2016-02-04,1,9,,1027303,2025621,2,85785,2,2016-02-04,40.83210531277339,-73.86715490938131,311.20456675976476,73.9028905363107,Bronx,Religious Institution,False
COMMONWEALTH COMMUNITY BAPTIST CHURCH,OTHER,0,,2040700,2016-02-04,1,9,,1027304,2087025,2,85783,2,2016-02-04,40.83214358872138,-73.86812034629878,311.1231280495779,73.907018023777,Bronx,Religious Institution,True
CHINESE CONSOLIDATED BENEVOLENT ASSOCIATION,OTHER,0,,1002736.0,2016-02-08,1,3,,1027308,1002403,2,32318,1,2016-02-08,40.715923529171356,-73.99795567037725,300.17212604625007,60.992540564186406,Manhattan,Cultural Facility,False
SECOND CALVARY BAPTIST CHURCH,OTHER,0,,3112425.0,2016-02-09,1,9,,1027328,3083731,1,47696,3,2016-02-09,40.673959745751496,-73.89176245186741,309.1506784809083,56.33821357084359,Brooklyn,Religious Institution,False
NATIONAL LIGHTHOUSE MUSEUM,OTHER,543,N,5169966.0,2016-06-03,4,3,50021401,1027348,5157462,2,295514,5,2016-02-10,40.64072878156309,-74.0734037030393,293.79014752024796,52.644958302598546,Staten Island,Cultural Facility,True
MERCY FIRST ANGEL GUARDIAN CAMPUS,OTHER,0,,3184697.0,2016-02-10,6,5,,1027349,3345686,1,19790,3,2016-02-10,40.62790897696438,-74.0024821686246,299.7893825928234,51.21876093661708,Brooklyn,Social Services,False
BAYSWATER JEWISH CENTER,OTHER,0,,5167369.0,2016-02-16,2,9,,1027368,4438999,1,61623,4,2016-02-16,40.60488889161069,-73.76137871641662,320.19526055526586,48.68996262837829,Queens,Religious Institution,True
1 WESTERN UNION INTERNATIONAL PLAZA,OTHER,0,,1000263.0,2021-03-05,6,7,,1027369,1087080,1,326297,1,2016-02-17,40.705818063302274,-74.01555627730625,298.68476335522263,59.8704649415029,Manhattan,Commercial,False
PRE-K CENTER DISTRICT 07,DOE,0,,5169878.0,2021-06-15,9,2,,1027371,2127407,1,334822,2,2016-02-17,40.81168370883128,-73.90594668822388,307.935006341685,71.63084144119262,Bronx,Education Facility,False
PRE-K CENTER DISTRICT 09,OTHER,0,,9205196.0,2016-02-17,9,2,,1027372,2113099,1,158531,2,2016-02-17,40.843586148520615,-73.92343493251254,306.4563641599494,75.1721624905171,Bronx,Education Facility,False
PRE-K CENTER DISTRICT 10,OTHER,0,,5150449.0,2016-02-17,9,2,,1027373,2118012,2,80032,2,2016-02-17,40.86123422431529,-73.89301557696211,309.0193297397005,77.1346722197127,Bronx,Education Facility,False
MATILDA AVENUE SCHOOL,DOE,0,N,2079494.0,2020-07-08,1,2,20053301,1027374,2097456,2,89263,2,2016-02-17,40.90150167388545,-73.85409133622314,312.29361145084306,81.61113738686299,Bronx,Education Facility,False
PRE-K CENTER AT BISHOP FORD SCHOOL SITE,DOE,0,,3022226.0,2020-04-07,9,2,,1027377,3017307,2,21410,3,2016-02-17,40.65641184981016,-73.98282517078452,301.45187343513186,54.38405700593324,Brooklyn,Education Facility,True
PRE-K CENTER DISTRICT 21,DOE,0,,3219395.0,2016-07-08,9,2,,1027379,3329154,2,26504,3,2016-02-17,40.616274862106074,-73.97825513482779,301.83946983869447,49.92705636169171,Brooklyn,Education Facility,False
PRE-K CENTER DISTRICT 22,DOE,0,,5169882.0,2019-06-22,9,2,,1027380,3421641,1,26933,3,2016-02-17,40.62976155962017,-73.9658247687378,302.89075962619665,51.4250453060905,Brooklyn,Education Facility,False
WOODSIDE COMMUNITY SCHOOL,DOE,0,N,5169876.0,2020-06-12,1,2,40041501,1027388,4543408,1,75362,4,2016-02-18,40.74776746108774,-73.90568322595104,307.96487789414596,64.53303727315948,Queens,Education Facility,False
PRE-K CENTER DISTRICT 30,DOE,0,,27568.0,2016-02-18,9,2,,1027389,4023781,2,153769,4,2016-02-18,40.76818987862634,-73.87380343182753,310.6540050156144,66.80430433231164,Queens,Education Facility,False
INTERNATIONAL CHARTER SCHOOL OF NY,DOE,0,N,3000707.0,2020-04-27,11,2,30050301,1027391,3000339,1,24205,3,2016-02-18,40.692414506389966,-73.98672263644582,301.1216570249954,58.381999248066464,Brooklyn,Education Facility,False
NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH & SCIENCE IV,DOE,0,,294697.0,2020-06-10,3,2,,1027392,4265978,2,59184,4,2016-02-18,40.67502101802226,-73.78323210582168,318.32641641746113,56.47308726886777,Queens,Education Facility,False
NEW VENTURES CHARTER HIGH SCHOOL,DOE,0,N,5166101.0,2020-06-16,3,2,50025201,1027393,5146615,2,5212,5,2016-02-18,40.6053231567494,-74.17939230339444,284.8164947491538,48.726225418428584,Staten Island,Education Facility,False
ATMOSPHERE CHARTER SCHOOL,DOE,0,N,5149509.0,2020-07-07,2,2,10075101,1027395,1064672,2,73033,1,2016-02-18,40.87510603825245,-73.91023702430442,307.56579821048257,78.67351373897479,Manhattan,Education Facility,False
BRONX CHARTER SCHOOL FOR BETTER LEARNING II,DOE,0,,5131030.0,2020-06-25,1,2,,1027396,2053518,1,88757,2,2016-02-18,40.864329060751,-73.83645716528115,313.7871668799538,77.48571792522455,Bronx,Education Facility,True
ROSALYN YALOW CHARTER SCHOOL,DOE,0,N,2005183.0,2020-07-08,10,2,20053201,1027398,2002858,2,174244,2,2016-02-18,40.83674189015919,-73.91736151182427,306.9692717757628,74.41257317698202,Bronx,Education Facility,False
SOUTH BRONX CLASSICAL CHARTER SCHOOL III,DOE,0,,5178503.0,2020-07-08,10,2,,1027399,2128566,2,78116,2,2016-02-18,40.82957043108164,-73.90623391881955,307.90864547714835,73.61712884384539,Bronx,Education Facility,False
AECI 2 NYC CHARTER HIGH SCHOOL FOR COMPUTER ENGINEERING & INNOVATION,DOE,0,,2000611.0,2020-07-08,3,2,,1027400,2101568,1,69922,2,2016-02-19,40.808953783942144,-73.92183348174407,306.59485138613195,71.32636716129086,Bronx,Education Facility,False
LEGACY COLLEGE PREPARATORY,DOE,0,,2101630.0,2020-06-26,2,2,,1027401,2098220,2,70043,2,2016-02-19,40.813232937638304,-73.9194885623003,306.79227198064524,71.80174400867364,Bronx,Education Facility,False
ACS DIVISION OF CHILD CARE & HEAD START,OTHER,0,,2000928.0,2016-02-19,1,8,,1027402,2098220,2,215189,2,2016-02-19,40.81323140156191,-73.91933678557314,306.8050777846302,71.80158520907223,Bronx,Government Facility (non public safety),False
ACHIEVEMENT FIRST UNIVERSITY PREP HIGH SCHOOL,DOE,0,,3096024.0,2021-10-28,3,2,,1027408,3072497,1,44724,3,2016-02-22,40.70046681808271,-73.92803485936207,306.08149492331233,59.27860285448589,Brooklyn,Education Facility,False
DSNY GARAGE QUEENS EAST 14,OTHER,0,N,5169866.0,2019-12-18,7,8,44272401,1027428,4616024,2,271609,4,2016-02-23,40.60063906591286,-73.78131697568931,318.5089546092275,48.213631141619246,Queens,Government Facility (non public safety),False
MARINE PARK CRICKET FIELDS,OTHER,5230,X,0.0,2020-12-03,8,4,31226510,1027429,0,2,40708,3,2016-02-24,40.60620588331402,-73.9356260762132,305.4476187881752,48.81070433364731,Brooklyn,Recreational Facility,False
CROWNE PLAZA JFK AIRPORT,OTHER,0,,290754.0,2016-02-24,4,7,,1027430,4262608,2,118895,4,2016-02-24,40.667618496211354,-73.79947403383561,316.955098081362,55.6477884985026,Queens,Commercial,False
HILTON JFK AIRPORT,OTHER,0,,290767.0,2016-02-25,4,7,,1027431,4262620,2,58640,4,2016-02-24,40.6674462684628,-73.79583730750645,317.2626497547241,55.629373455681296,Queens,Commercial,True
LINDAS LAWN,OTHER,0,,0.0,2016-02-25,1,4,,1027432,0,1,34346,1,2016-02-25,40.77763755435093,-73.99025182227751,300.8223000883833,67.84582868829301,Manhattan,Recreational Facility,False
METCALF PLAYGROUND,OTHER,0,N,0.0,2017-10-27,9,4,20053001,1027433,0,1,79479,2,2016-02-25,40.83473164454391,-73.87357573718195,310.66256423243084,74.19374263418379,Bronx,Recreational Facility,False
STARRETT CITY MANAGEMENT,OTHER,0,,9222723.0,2016-03-01,3,1,,1027448,3098299,1,150562,3,2016-03-01,40.64964038979261,-73.88285920184744,309.907043079751,53.638588411430106,Brooklyn,Residential,False
NYC FAMILY JUSTICE CENTER QUEENS,OTHER,0,,229336.0,2016-03-01,1,8,,1027449,4458616,2,170308,4,2016-03-01,40.713269045826536,-73.82604627005003,314.69818778263647,60.71235841934703,Queens,Government Facility (non public safety),False
REGO PARK HEALTH CARE,OTHER,0,,54503.0,2016-03-01,3,5,,1027450,4048527,2,9008666,4,2016-03-01,40.74010972506558,-73.84895620143796,312.75719975304855,63.68936913159926,Queens,Social Services,False
SISTER LUCIAN LUCCHI CSJ SENIOR CITIZENS APARTMENTS,OTHER,0,,3100272.0,2016-03-02,2,1,,1027451,3325698,1,45273,3,2016-03-02,40.703129884611016,-73.9135827218684,307.30261932491004,59.57543440113712,Brooklyn,Residential,False
MCCARREN PARK DOG RUN,OTHER,510,X,0.0,2020-12-03,1,4,31147008,1027452,0,1,35246,3,2016-03-03,40.72002815166189,-73.95288353840543,303.9802508016355,61.44941911802346,Brooklyn,Recreational Facility,False
LEIF ERICSON PARK PLAYGROUND 8 AV,OTHER,0,,0.0,2016-03-03,9,4,,1027453,0,1,19463,3,2016-03-03,40.63152080488908,-74.01318672430367,298.88376709026005,51.61992380468757,Brooklyn,Recreational Facility,False
JESUS WITNESS CHURCH,OTHER,0,,251204.0,2016-03-03,1,9,,1027454,4225217,1,100124,4,2016-03-03,40.71842217571013,-73.75281718615099,320.8842933591445,61.29947476828472,Queens,Religious Institution,True
WEST FARMS HOTEL,OTHER,0,,0.0,2021-11-05,4,7,,1027455,2010970,2,176020,2,2016-03-04,40.83953007832381,-73.88120079586375,310.01871125542675,74.72570787682862,Bronx,Commercial,False
EBENEZER MISSION CHURCH,OTHER,0,,181537.0,2017-04-20,1,9,,1027456,4164905,2,156067,4,2016-03-04,40.734875964205955,-73.75025198385954,321.09582174324424,63.12724394480478,Queens,Religious Institution,False
THE HUDSON RESTAURANT,OTHER,3352,,5159127.0,2021-02-25,5,7,,1027457,1085650,1,281417,1,2016-03-04,40.86901360989318,-73.93193068585911,305.7376963845093,77.9952983953931,Manhattan,Commercial,False
JEHOVAHS WITNESSES EBBETS FIELD,OTHER,0,,3041364.0,2017-06-16,1,9,,1027458,3033789,2,29409,3,2016-03-04,40.6673722780251,-73.95684897409795,303.64809238916905,55.601937977703955,Brooklyn,Religious Institution,False
UNITED CHRISTIAN BAPTIST CHURCH,OTHER,0,,2070476.0,2016-03-07,1,9,,1027459,2063318,1,131397,2,2016-03-07,40.885765868505814,-73.86101673021763,311.7128528717703,79.86271229496265,Bronx,Religious Institution,False
SOUTH BROOKLYN SEVENTH DAY ADVENTIST CHURCH,OTHER,0,,3036711.0,2016-03-09,1,9,,1027468,3255815,1,163767,3,2016-03-09,40.678258566976815,-73.95264859549495,304.0026084129808,56.811014556933756,Brooklyn,Religious Institution,True
BEDFORD ATLANTIC ARMORY MENS SHELTER,OTHER,0,,3036701.0,2016-03-09,5,5,,1027469,3029748,2,163767,3,2016-03-09,40.67842464874149,-73.9532643807053,303.95053840224534,56.8294295439415,Brooklyn,Social Services,False
DSNY GARAGE QUEENS WEST 5A,OTHER,0,N,0.0,2020-05-26,7,8,40034501,1027488,4544131,2,281529,4,2016-03-11,40.721618624925995,-73.92217212010988,306.57489491186845,61.627888479208664,Queens,Government Facility (non public safety),False
BAMBI DAY CARE CENTER BEDFORD STUYVESANT,OTHER,0,,3065969.0,2016-03-17,2,5,,1027508,3052608,2,29689,3,2016-03-17,40.68232118304574,-73.95036131559233,304.1957256796045,57.26226459869215,Brooklyn,Social Services,False
CONGREGATION BNAI JACOB 9 ST,OTHER,0,,3027658.0,2016-03-18,2,9,,1027528,3022189,1,22744,3,2016-03-18,40.66774466688326,-73.98280710228951,301.45315449178077,55.642534717028965,Brooklyn,Religious Institution,False
ST PAULS EVANGELICAL LUTHERAN CHURCH OF TREMONT,OTHER,0,,2022653.0,2016-03-18,1,9,,1027529,2012618,2,78820,2,2016-03-18,40.846225125738556,-73.89014896979008,309.2631056799964,75.46820790843935,Bronx,Religious Institution,False
GEORGE C KOENIG MEMORIAL BUILDING,OTHER,0,,2022655.0,2016-03-18,6,9,,1027530,2012619,2,78820,2,2016-03-18,40.846320400908546,-73.89012057482813,309.2654869485239,75.47879122489724,Bronx,Religious Institution,False
POD 51 HOTEL,OTHER,0,,1031754.0,2016-05-26,4,7,,1027548,1038449,2,36125,1,2016-03-21,40.755787538548084,-73.9690728750384,302.6110150546298,65.41982748818884,Manhattan,Commercial,False
MORRIS PARK 7 DAY ADVENTIST CHURCH,OTHER,0,,2047457.0,2017-06-20,1,9,,1027549,2096951,2,86205,2,2016-03-22,40.845813317832054,-73.86213764589446,311.6253652100688,75.42581661824129,Bronx,Religious Institution,False
CHURCH OF GOD OF SOUNDVIE,OTHER,0,,2035701.0,2016-03-22,1,9,,1027550,2021803,2,85142,2,2016-03-22,40.81884644795942,-73.86410391968037,311.46419471800954,72.43089338131553,Bronx,Religious Institution,False
PILGRIM WESLEYAN CHURCH,OTHER,0,,3159706.0,2016-03-24,1,9,,1027551,3120252,2,28309,3,2016-03-22,40.6392280350238,-73.95859918005142,303.5015781369234,52.476531081623826,Brooklyn,Religious Institution,False
ST JACOBI LUTHERAN CHURCH,OTHER,0,,3019052.0,2016-03-22,1,9,,1027552,3014543,2,157907,3,2016-03-22,40.64416672765719,-74.01537332343909,298.69902287507847,53.02424421834422,Brooklyn,Religious Institution,True
NETHERLAND CONSULATE & MISSION TO UN,OTHER,0,,1063150.0,2017-02-07,4,8,,1027568,1036161,1,35940,1,2016-03-23,40.751259949810326,-73.97448660779807,302.1540017183276,64.9168982397335,Manhattan,Government Facility (non public safety),False
