name,latitude,longitude,state_id,state_name,county_fips,population,density,timezone,entity_type,entity_subtype,page_views,is_test
Sunnyvale,37.3836,-122.0255,CA,California,6085.0,155550.0,2670.3,America/Los_Angeles,city,,,False
Fredericksburg,38.2992,-77.4872,VA,Virginia,51630.0,155414.0,1073.6,America/New_York,city,,,False
Leesburg,28.7672,-81.8962,FL,Florida,12069.0,154301.0,232.4,America/New_York,city,,,False
Champaign,40.1142,-88.2737,IL,Illinois,17019.0,153278.0,1482.7,America/Chicago,city,,,False
Hollywood,26.0293,-80.1679,FL,Florida,12011.0,152597.0,2179.6,America/New_York,city,,,False
Pomona,34.0585,-117.7626,CA,California,6037.0,151592.0,2538.6,America/Los_Angeles,city,,,False
Escondido,33.1348,-117.0723,CA,California,6073.0,151443.0,1554.9,America/Los_Angeles,city,,,False
Joliet,41.5188,-88.1499,IL,Illinois,17197.0,150323.0,874.0,America/Chicago,city,,,False
Lake Charles,30.201,-93.2111,LA,Louisiana,22019.0,150036.0,657.2,America/Chicago,city,,,True
Mesquite,32.7602,-96.5865,TX,Texas,48113.0,149848.0,1120.3,America/Chicago,city,,,False
Mauldin,34.7821,-82.3032,SC,South Carolina,45045.0,149687.0,826.4,America/New_York,city,,,False
Panama City,30.1995,-85.6003,FL,Florida,12005.0,149366.0,395.2,America/Chicago,city,,,False
Bellevue,47.5951,-122.1535,WA,Washington,53033.0,149365.0,1686.3,America/Los_Angeles,city,,,False
Naperville,41.748,-88.1659,IL,Illinois,17043.0,149013.0,1459.0,America/Chicago,city,,,True
Harlingen,26.1916,-97.6977,TX,Texas,48061.0,148545.0,625.7,America/Chicago,city,,,False
Tuscaloosa,33.2348,-87.5268,AL,Alabama,1125.0,148523.0,627.3,America/Chicago,city,,,False
Elkhart,41.6916,-85.9627,IN,Indiana,18039.0,147679.0,739.1,America/Indiana/Indianapolis,city,,,False
Torrance,33.8346,-118.3416,CA,California,6037.0,147156.0,2717.9,America/Los_Angeles,city,,,False
Binghamton,42.1014,-75.9093,NY,New York,36007.0,146870.0,1651.3,America/New_York,city,,,False
Houma,29.58,-90.7059,LA,Louisiana,22109.0,146665.0,882.1,America/Chicago,city,,,True
Topeka,39.0346,-95.6955,KS,Kansas,20177.0,146473.0,788.4,America/Chicago,city,,,False
Roseville,38.7703,-121.3196,CA,California,6061.0,145687.0,1216.3,America/Los_Angeles,city,,,False
Fairfield,38.2583,-122.0335,CA,California,6095.0,145163.0,1081.9,America/Los_Angeles,city,,,False
Tyler,32.3184,-95.3062,TX,Texas,48423.0,143895.0,711.4,America/Chicago,city,,,False
Fullerton,33.8841,-117.9279,CA,California,6059.0,142964.0,2429.3,America/Los_Angeles,city,,,False
Pueblo,38.2701,-104.6114,CO,Colorado,8101.0,142727.0,768.2,America/Denver,city,,,False
Athens,33.9508,-83.3689,GA,Georgia,13059.0,142277.0,414.8,America/New_York,city,,,False
Santa Maria,34.9333,-120.4431,CA,California,6083.0,142230.0,1786.2,America/Los_Angeles,city,,,False
Surprise,33.6815,-112.4515,AZ,Arizona,4013.0,141875.0,486.6,America/Phoenix,city,,,False
Las Cruces,32.3265,-106.7893,NM,New Mexico,35013.0,141399.0,516.7,America/Denver,city,,,False
Metairie,29.9977,-90.178,LA,Louisiana,22051.0,140590.0,2299.3,America/Chicago,city,,,False
Thornton,39.9197,-104.9438,CO,Colorado,8001.0,140538.0,1550.7,America/Denver,city,,,False
Olathe,38.8833,-94.82,KS,Kansas,20091.0,140339.0,866.8,America/Chicago,city,,,False
West Valley City,40.6886,-112.0123,UT,Utah,49035.0,139361.0,1461.5,America/Denver,city,,,False
Orange,33.8038,-117.8218,CA,California,6059.0,139195.0,2095.7,America/Los_Angeles,city,,,False
Warren,42.4934,-83.027,MI,Michigan,26099.0,138996.0,1507.1,America/Detroit,city,,,True
Beaumont,30.0849,-94.1451,TX,Texas,48245.0,137549.0,549.3,America/Chicago,city,,,False
Hampton,37.0551,-76.363,VA,Virginia,51650.0,136748.0,1014.2,America/New_York,city,,,False
Yuma,32.5995,-114.5491,AZ,Arizona,4027.0,135933.0,311.5,America/Phoenix,city,,,False
Elizabeth,40.6658,-74.1913,NJ,New Jersey,34039.0,135772.0,4027.0,America/New_York,city,,,False
Racine,42.7274,-87.8135,WI,Wisconsin,55101.0,135352.0,1918.5,America/Chicago,city,,,False
Greeley,40.4152,-104.7706,CO,Colorado,8123.0,135270.0,847.8,America/Denver,city,,,False
Kent,47.3887,-122.2128,WA,Washington,53033.0,134890.0,1484.0,America/Los_Angeles,city,,,True
Stamford,41.1039,-73.5585,CT,Connecticut,9001.0,134820.0,1334.9,America/New_York,city,,,False
Odessa,31.8801,-102.3448,TX,Texas,48135.0,134793.0,920.0,America/Chicago,city,,,False
Miramar,25.9773,-80.3351,FL,Florida,12011.0,134306.0,1879.8,America/New_York,city,,,False
Grand Junction,39.0877,-108.5673,CO,Colorado,8077.0,134074.0,594.6,America/Denver,city,,,False
Sterling Heights,42.5809,-83.0305,MI,Michigan,26099.0,134062.0,1401.5,America/Detroit,city,,,False
Coral Springs,26.2702,-80.2591,FL,Florida,12011.0,133693.0,2252.2,America/New_York,city,,,False
Johnson City,36.3406,-82.3806,TN,Tennessee,47179.0,131902.0,594.9,America/New_York,city,,,True
Carrollton,32.989,-96.8999,TX,Texas,48113.0,131388.0,1446.4,America/Chicago,city,,,False
Midland,32.0243,-102.1147,TX,Texas,48329.0,130765.0,722.2,America/Chicago,city,,,True
Yakima,46.5923,-120.5496,WA,Washington,53077.0,130440.0,1302.9,America/Los_Angeles,city,,,False
Bellingham,48.7548,-122.469,WA,Washington,53073.0,129601.0,1246.1,America/Los_Angeles,city,,,False
Yuba City,39.1357,-121.6383,CA,California,6101.0,129536.0,1718.2,America/Los_Angeles,city,,,False
South Lyon,42.4614,-83.6526,MI,Michigan,26125.0,128071.0,1219.6,America/Detroit,city,,,False
Santa Clara,37.3646,-121.968,CA,California,6085.0,127922.0,2677.1,America/Los_Angeles,city,,,False
St. George,37.0758,-113.5752,UT,Utah,49053.0,127890.0,429.0,America/Denver,city,,,True
Fort Smith,35.3495,-94.3695,AR,Arkansas,5131.0,127699.0,529.7,America/Chicago,city,,,True
Simi Valley,34.2663,-118.749,CA,California,6111.0,127158.0,1168.8,America/Los_Angeles,city,,,False
Norman,35.2335,-97.3471,OK,Oklahoma,40027.0,125745.0,268.2,America/Chicago,city,,,False
Abilene,32.4543,-99.7384,TX,Texas,48441.0,125474.0,451.3,America/Chicago,city,,,False
Billings,45.7891,-108.5526,MT,Montana,30111.0,124973.0,945.0,America/Denver,city,,,False
Lehigh Acres,26.612,-81.6388,FL,Florida,12071.0,123751.0,518.7,America/New_York,city,,,True
St. Cloud,45.534,-94.1718,MN,Minnesota,27145.0,123569.0,660.1,America/Chicago,city,,,False
Kenosha,42.5865,-87.8773,WI,Wisconsin,55059.0,123061.0,1359.8,America/Chicago,city,,,True
Arvada,39.832,-105.151,CO,Colorado,8059.0,122903.0,1193.0,America/Denver,city,,,False
Pearland,29.5581,-95.3218,TX,Texas,48039.0,122609.0,998.0,America/Chicago,city,,,False
Independence,39.0871,-94.3501,MO,Missouri,29095.0,122230.0,580.1,America/Chicago,city,,,True
Texas City,29.4154,-94.9682,TX,Texas,48167.0,122017.0,288.2,America/Chicago,city,,,False
Redding,40.5698,-122.365,CA,California,6089.0,121498.0,595.7,America/Los_Angeles,city,,,True
Lynchburg,37.4003,-79.1909,VA,Virginia,51680.0,120877.0,638.3,America/New_York,city,,,False
Boulder,40.0248,-105.2524,CO,Colorado,8013.0,120818.0,1594.5,America/Denver,city,,,True
Iowa City,41.6559,-91.5303,IA,Iowa,19103.0,120015.0,1141.8,America/Chicago,city,,,False
Berkeley,37.8722,-122.276,CA,California,6001.0,119607.0,4554.9,America/Los_Angeles,city,,,False
Waldorf,38.6085,-76.9194,MD,Maryland,24017.0,119442.0,827.9,America/New_York,city,,,False
The Villages,28.9034,-81.9887,FL,Florida,12119.0,119296.0,963.1,America/New_York,city,,,False
Duluth,46.7756,-92.1393,MN,Minnesota,27137.0,118975.0,462.6,America/Chicago,city,,,True
East Los Angeles,34.0326,-118.1691,CA,California,6037.0,118964.0,6242.6,America/Los_Angeles,city,,,True
Saginaw,43.4199,-83.9501,MI,Michigan,26145.0,118845.0,1093.9,America/Detroit,city,,,False
Clovis,36.8278,-119.683,CA,California,6019.0,118488.0,1686.7,America/Los_Angeles,city,,,False
Leominster,42.5209,-71.7717,MA,Massachusetts,25027.0,118190.0,557.0,America/New_York,city,,,False
Round Rock,30.527,-97.6642,TX,Texas,48491.0,117735.0,1321.3,America/Chicago,city,,,False
Monroe,32.5185,-92.0774,LA,Louisiana,22073.0,117197.0,623.7,America/Chicago,city,,,False
Cambridge,42.3759,-71.1185,MA,Massachusetts,25017.0,116892.0,7111.9,America/New_York,city,,,True
Clearwater,27.979,-82.7623,FL,Florida,12103.0,116616.0,1713.6,America/New_York,city,,,False
Seaside,36.6224,-121.8199,CA,California,6053.0,116189.0,1473.9,America/Los_Angeles,city,,,False
West Jordan,40.6024,-112.0008,UT,Utah,49035.0,116045.0,1375.6,America/Denver,city,,,False
Richardson,32.9716,-96.7093,TX,Texas,48113.0,115904.0,1602.8,America/Chicago,city,,,False
West Palm Beach,26.7469,-80.132,FL,Florida,12099.0,115877.0,796.4,America/New_York,city,,,False
Temple,31.1068,-97.3891,TX,Texas,48027.0,115809.0,413.6,America/Chicago,city,,,True
Pottstown,40.2508,-75.6445,PA,Pennsylvania,42091.0,115413.0,1801.2,America/New_York,city,,,True
Brandon,27.9367,-82.3,FL,Florida,12057.0,115330.0,1350.7,America/New_York,city,,,False
Rock Hill,34.9415,-81.0241,SC,South Carolina,45091.0,115292.0,721.9,America/New_York,city,,,False
Meridian,43.6116,-116.3977,ID,Idaho,16001.0,115227.0,1168.8,America/Boise,city,,,False
Coeur d'Alene,47.704,-116.7936,ID,Idaho,16055.0,114880.0,1234.6,America/Los_Angeles,city,,,True
Carlsbad,33.1246,-117.2834,CA,California,6073.0,114858.0,1169.5,America/Los_Angeles,city,,,False
Lowell,42.6389,-71.3217,MA,Massachusetts,25017.0,114804.0,3157.7,America/New_York,city,,,False
Waterloo,42.4918,-92.3522,IA,Iowa,19013.0,114594.0,424.2,America/Chicago,city,,,False
North Charleston,32.9067,-80.0722,SC,South Carolina,45019.0,114542.0,566.3,America/New_York,city,,,False
Gilroy,37.0046,-121.5854,CA,California,6085.0,114461.0,1289.5,America/Los_Angeles,city,,,False
Downey,33.9379,-118.1311,CA,California,6037.0,114293.0,3462.0,America/Los_Angeles,city,,,False
Gresham,45.5021,-122.4413,OR,Oregon,41051.0,114164.0,1816.5,America/Los_Angeles,city,,,True
Elgin,42.0383,-88.324,IL,Illinois,17089.0,114156.0,1137.8,America/Chicago,city,,,False
Utica,43.0962,-75.2261,NY,New York,36065.0,112948.0,1385.0,America/New_York,city,,,False
Broken Arrow,36.038,-95.7806,OK,Oklahoma,40143.0,112751.0,667.7,America/Chicago,city,,,False
Costa Mesa,33.6667,-117.9135,CA,California,6059.0,112148.0,2759.3,America/Los_Angeles,city,,,False
Chico,39.7578,-121.8161,CA,California,6007.0,112132.0,1106.0,America/Los_Angeles,city,,,False
Sioux City,42.4959,-96.3901,IA,Iowa,19193.0,111924.0,545.1,America/Chicago,city,,,False
League City,29.4874,-95.1087,TX,Texas,48167.0,111847.0,793.9,America/Chicago,city,,,False
Miami Gardens,25.9433,-80.2426,FL,Florida,12086.0,111706.0,2346.3,America/New_York,city,,,True
Pompano Beach,26.2428,-80.1312,FL,Florida,12011.0,111423.0,1787.3,America/New_York,city,,,False
San Buenaventura,34.2741,-119.2314,CA,California,6111.0,110572.0,1913.6,America/Los_Angeles,city,,,False
Everett,47.9525,-122.1669,WA,Washington,53061.0,110438.0,1289.4,America/Los_Angeles,city,,,False
El Centro,32.7865,-115.5595,CA,California,6025.0,110434.0,1415.5,America/Los_Angeles,city,,,False
Sugar Land,29.5935,-95.6358,TX,Texas,48157.0,110272.0,1131.2,America/Chicago,city,,,False
El Monte,34.0739,-118.0291,CA,California,6037.0,110144.0,4602.2,America/Los_Angeles,city,,,False
Lewisville,33.0454,-96.9815,TX,Texas,48121.0,110077.0,1124.0,America/Chicago,city,,,False
West Covina,34.0555,-117.9113,CA,California,6037.0,109396.0,2547.4,America/Los_Angeles,city,,,True
Temecula,33.4928,-117.1315,CA,California,6065.0,109376.0,1171.9,America/Los_Angeles,city,,,False
Bend,44.0563,-121.3095,OR,Oregon,41017.0,109224.0,1114.3,America/Los_Angeles,city,,,False
Salisbury,38.3756,-75.5865,MD,Maryland,24045.0,108982.0,920.1,America/New_York,city,,,False
Inglewood,33.9566,-118.3444,CA,California,6037.0,108206.0,4654.5,America/Los_Angeles,city,,,False
Dearborn,42.3127,-83.213,MI,Michigan,26163.0,107985.0,1502.1,America/Detroit,city,,,False
Centennial,39.5926,-104.8673,CO,Colorado,8005.0,107972.0,1446.3,America/Denver,city,,,False
Burbank,34.1879,-118.3235,CA,California,6037.0,107364.0,2305.8,America/Los_Angeles,city,,,False
Sparks,39.5736,-119.7161,NV,Nevada,32031.0,106900.0,1088.7,America/Los_Angeles,city,,,False
Sandy Springs,33.9366,-84.3703,GA,Georgia,13121.0,106605.0,1109.2,America/New_York,city,,,False
Logan,41.7399,-111.8422,UT,Utah,49005.0,106319.0,1106.4,America/Denver,city,,,False
El Cajon,32.8017,-116.9604,CA,California,6073.0,106043.0,2747.5,America/Los_Angeles,city,,,False
Hillsboro,45.5273,-122.936,OR,Oregon,41067.0,105909.0,1619.6,America/Los_Angeles,city,,,False
South Fulton,33.6273,-84.58,GA,Georgia,13121.0,105551.0,446.7,America/New_York,city,,,False
Renton,47.4784,-122.1918,WA,Washington,53033.0,105313.0,1673.0,America/Los_Angeles,city,,,False
Mandeville,30.3751,-90.0904,LA,Louisiana,22103.0,105097.0,681.3,America/Chicago,city,,,False
San Mateo,37.5522,-122.3121,CA,California,6081.0,105087.0,3297.1,America/Los_Angeles,city,,,False
Daly City,37.6862,-122.4685,CA,California,6081.0,104914.0,5418.5,America/Los_Angeles,city,,,False
Davie,26.0789,-80.287,FL,Florida,12011.0,104782.0,1168.4,America/New_York,city,,,False
Jurupa Valley,34.001,-117.4706,CA,California,6065.0,104684.0,958.9,America/Los_Angeles,city,,,False
Brockton,42.0821,-71.0242,MA,Massachusetts,25023.0,104216.0,1732.8,America/New_York,city,,,False
Longmont,40.1686,-105.1005,CO,Colorado,8013.0,104035.0,1284.8,America/Denver,city,,,False
Rialto,34.1175,-117.3892,CA,California,6071.0,103799.0,1659.6,America/Los_Angeles,city,,,True
Eau Claire,44.8197,-91.4948,WI,Wisconsin,55035.0,103586.0,807.5,America/Chicago,city,,,False
Turlock,37.5053,-120.8588,CA,California,6099.0,103359.0,1671.5,America/Los_Angeles,city,,,False
Highlands Ranch,39.5419,-104.9708,CO,Colorado,8035.0,103238.0,1702.6,America/Denver,city,,,True
Allen,33.1088,-96.6735,TX,Texas,48085.0,102778.0,1521.5,America/Chicago,city,,,False
Wichita Falls,33.9072,-98.5291,TX,Texas,48485.0,102563.0,561.1,America/Chicago,city,,,False
Rio Rancho,35.2873,-106.6982,NM,New Mexico,35043.0,102403.0,366.0,America/Denver,city,,,True
Vacaville,38.3587,-121.9673,CA,California,6095.0,102256.0,1292.1,America/Los_Angeles,city,,,True
Spokane Valley,47.6626,-117.2346,WA,Washington,53063.0,102178.0,1016.2,America/Los_Angeles,city,,,False
Charlottesville,38.0375,-78.4855,VA,Virginia,51540.0,102164.0,1779.4,America/New_York,city,,,True
Idaho Falls,43.4871,-112.0362,ID,Idaho,16019.0,101326.0,940.0,America/Boise,city,,,False
Menifee,33.6909,-117.1849,CA,California,6065.0,101089.0,772.4,America/Los_Angeles,city,,,False
Lee's Summit,38.9171,-94.3816,MO,Missouri,29095.0,100772.0,598.2,America/Chicago,city,,,False
Quincy,42.2506,-71.0187,MA,Massachusetts,25021.0,100544.0,2199.0,America/New_York,city,,,False
San Angelo,31.4424,-100.4504,TX,Texas,48451.0,100330.0,647.0,America/Chicago,city,,,False
Lynn,42.4781,-70.9664,MA,Massachusetts,25009.0,100233.0,3386.9,America/New_York,city,,,True
Holland,42.7677,-86.0984,MI,Michigan,26139.0,100202.0,771.3,America/Detroit,city,,,False
Federal Way,47.3091,-122.3358,WA,Washington,53033.0,99792.0,1676.5,America/Los_Angeles,city,,,False
Manteca,37.7927,-121.2264,CA,California,6077.0,99764.0,1463.6,America/Los_Angeles,city,,,False
Santa Fe,35.6619,-105.9819,NM,New Mexico,35049.0,99439.0,624.0,America/Denver,city,,,True
Hesperia,34.3975,-117.3147,CA,California,6071.0,99287.0,505.5,America/Los_Angeles,city,,,False
La Crosse,43.8241,-91.2268,WI,Wisconsin,55063.0,99227.0,917.0,America/Chicago,city,,,False
Riverview,27.8227,-82.3023,FL,Florida,12057.0,98928.0,801.4,America/New_York,city,,,False
Kingsport,36.5224,-82.5454,TN,Tennessee,47163.0,98767.0,394.1,America/New_York,city,,,True
Edinburg,26.3196,-98.1597,TX,Texas,48215.0,98759.0,843.8,America/Chicago,city,,,False
Vista,33.1896,-117.2386,CA,California,6073.0,98651.0,2073.0,America/Los_Angeles,city,,,True
Bowling Green,36.9716,-86.4378,KY,Kentucky,21227.0,98537.0,684.7,America/Chicago,city,,,False
Carmel,39.965,-86.146,IN,Indiana,18057.0,98137.0,779.7,America/Indiana/Indianapolis,city,,,True
Tracy,37.7269,-121.4523,CA,California,6077.0,98022.0,1349.6,America/Los_Angeles,city,,,False
Prescott Valley,34.598,-112.3185,AZ,Arizona,4025.0,97901.0,435.0,America/Phoenix,city,,,False
Beaverton,45.4779,-122.8168,OR,Oregon,41067.0,97466.0,1940.8,America/Los_Angeles,city,,,False
Fishers,39.9588,-85.9659,IN,Indiana,18057.0,97154.0,1012.1,America/Indiana/Indianapolis,city,,,False
Orem,40.2981,-111.6994,UT,Utah,49049.0,96734.0,2030.5,America/Denver,city,,,False
Sandy,40.5709,-111.8506,UT,Utah,49035.0,96272.0,1532.6,America/Denver,city,,,False
Sunrise,26.1547,-80.2997,FL,Florida,12011.0,96220.0,2256.2,America/New_York,city,,,False
San Tan Valley,33.1786,-111.5629,AZ,Arizona,4021.0,96127.0,534.6,America/Phoenix,city,,,False
Compton,33.893,-118.2274,CA,California,6037.0,96083.0,3688.9,America/Los_Angeles,city,,,False
Arden-Arcade,38.6017,-121.3845,CA,California,6067.0,95909.0,2275.6,America/Los_Angeles,city,,,False
Hanford,36.3274,-119.6549,CA,California,6031.0,95459.0,1267.2,America/Los_Angeles,city,,,True
Boca Raton,26.3752,-80.108,FL,Florida,12099.0,95347.0,1307.0,America/New_York,city,,,False
Middletown,39.5033,-84.3659,OH,Ohio,39017.0,95296.0,720.5,America/New_York,city,,,True
Livonia,42.3972,-83.3733,MI,Michigan,26163.0,95294.0,1016.4,America/Detroit,city,,,False
Carson,33.8374,-118.2559,CA,California,6037.0,95104.0,1883.1,America/Los_Angeles,city,,,True
Slidell,30.2887,-89.7828,LA,Louisiana,22103.0,94498.0,713.2,America/Chicago,city,,,False
Blacksburg,37.23,-80.4279,VA,Virginia,51121.0,94398.0,868.4,America/New_York,city,,,False
Goodyear,33.2614,-112.3622,AZ,Arizona,4013.0,93651.0,168.6,America/Phoenix,city,,,False
Edmond,35.6689,-97.416,OK,Oklahoma,40109.0,93522.0,425.8,America/Chicago,city,,,False
Fall River,41.7136,-71.1015,MA,Massachusetts,25005.0,93339.0,1044.6,America/New_York,city,,,False
South Gate,33.9447,-118.1926,CA,California,6037.0,93308.0,5063.5,America/Los_Angeles,city,,,False
Suffolk,36.6953,-76.6398,VA,Virginia,51800.0,93268.0,88.4,America/New_York,city,,,False
Terre Haute,39.466,-87.3751,IN,Indiana,18167.0,93247.0,673.9,America/Indiana/Indianapolis,city,,,False
Missoula,46.8751,-114.0214,MT,Montana,30063.0,92863.0,835.9,America/Denver,city,,,False
Santa Monica,34.0235,-118.481,CA,California,6037.0,92828.0,4205.3,America/Los_Angeles,city,,,True
Vineland,39.4653,-74.9981,NJ,New Jersey,34011.0,92364.0,335.4,America/New_York,city,,,False
Plantation,26.1259,-80.2617,FL,Florida,12011.0,92212.0,1675.1,America/New_York,city,,,False
Alafaya,28.528,-81.1868,FL,Florida,12095.0,92080.0,1152.6,America/New_York,city,,,False
Kirkland,47.697,-122.2057,WA,Washington,53033.0,91656.0,1976.4,America/Los_Angeles,city,,,False
Hoover,33.3763,-86.8068,AL,Alabama,1073.0,91371.0,685.8,America/Chicago,city,,,False
Lawton,34.6175,-98.4202,OK,Oklahoma,40031.0,91247.0,443.5,America/Chicago,city,,,False
San Leandro,37.7074,-122.1599,CA,California,6001.0,91176.0,2622.4,America/Los_Angeles,city,,,False
O'Fallon,38.785,-90.7175,MO,Missouri,29183.0,90802.0,1133.4,America/Chicago,city,,,False
Chino,33.9836,-117.6654,CA,California,6071.0,90279.0,1162.9,America/Los_Angeles,city,,,False
Germantown,39.1755,-77.2643,MD,Maryland,24031.0,90235.0,2029.4,America/New_York,city,,,True
Bismarck,46.8143,-100.7694,ND,North Dakota,38015.0,89825.0,817.5,America/Chicago,city,,,True
Waukegan,42.3698,-87.8716,IL,Illinois,17097.0,89751.0,1389.0,America/Chicago,city,,,True
Buckeye,33.4314,-112.6429,AZ,Arizona,4013.0,89711.0,73.2,America/Phoenix,city,,,False
Town 'n' Country,28.0106,-82.5763,FL,Florida,12057.0,89679.0,1569.2,America/New_York,city,,,False
Clifton,40.863,-74.1575,NJ,New Jersey,34031.0,89460.0,2917.6,America/New_York,city,,,False
Mount Pleasant,32.8537,-79.8203,SC,South Carolina,45019.0,88900.0,697.0,America/New_York,city,,,False
Newton,42.3316,-71.2085,MA,Massachusetts,25017.0,88647.0,1912.8,America/New_York,city,,,False
State College,40.7909,-77.8567,PA,Pennsylvania,42027.0,88526.0,3567.5,America/New_York,city,,,False
Livermore,37.6868,-121.7607,CA,California,6001.0,88403.0,1339.7,America/Los_Angeles,city,,,False
Rapid City,44.0716,-103.2204,SD,South Dakota,46103.0,88076.0,540.1,America/Denver,city,,,False
Dalton,34.769,-84.972,GA,Georgia,13313.0,87944.0,612.1,America/New_York,city,,,False
Conroe,30.3238,-95.4824,TX,Texas,48339.0,87930.0,473.9,America/Chicago,city,,,False
Hawthorne,33.9147,-118.3476,CA,California,6037.0,87863.0,5417.3,America/Los_Angeles,city,,,False
New Braunfels,29.6994,-98.1148,TX,Texas,48091.0,87549.0,725.5,America/Chicago,city,,,False
